model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_prior_IYX621.pt,224,488,488,2,2,13.671425219999998
maxpool_prior_IQEADV.pt,14,64,64,3,2,0.14289578000000003
maxpool_prior_S7XF58.pt,56,825,825,2,2,1.44330528
maxpool_prior_QD2GJ7.pt,28,493,493,2,2,0.7670807599999999
maxpool_prior_U3XD5Q.pt,112,1054,1054,2,2,6.396811480000001
maxpool_prior_VS2AXU.pt,28,524,524,3,1,1.6650216000000002
maxpool_prior_A3Z07B.pt,56,511,511,3,2,1.6517127999999994
maxpool_prior_OOWOV6.pt,14,499,499,3,2,0.34303201999999994
maxpool_prior_U62AKZ.pt,14,512,512,3,2,0.3326822199999999
maxpool_prior_EODDMI.pt,112,70,70,2,2,0.9356306000000002
maxpool_prior_86YC9C.pt,112,191,191,2,2,1.5501114399999998
maxpool_prior_2O8PQ4.pt,14,500,500,3,2,0.2896324800000001
maxpool_prior_KDP0H2.pt,56,247,247,2,2,1.1254605800000002
maxpool_prior_PT3EUZ.pt,28,72,72,3,2,0.21001744
maxpool_prior_HDPGYV.pt,28,373,373,3,2,0.9096723000000001
maxpool_prior_PN0CMF.pt,14,72,72,3,2,0.09680309999999999
maxpool_prior_F84A12.pt,112,379,379,2,2,2.360866
maxpool_prior_OXBBOG.pt,14,93,93,2,2,0.0963033
maxpool_prior_9FLRYY.pt,14,500,500,3,2,0.33461286
maxpool_prior_IS46MS.pt,224,490,490,3,2,18.86087274
maxpool_prior_3FDM3X.pt,14,251,251,2,2,0.12620033999999997
maxpool_prior_RA7TD9.pt,112,57,57,2,2,0.99299136
maxpool_prior_S0F33A.pt,14,500,500,2,2,0.19532447999999994
maxpool_prior_CTOIA0.pt,112,361,361,3,1,13.010137379999996
maxpool_prior_W7RVST.pt,56,504,504,2,2,1.66328786
maxpool_prior_GAM4S2.pt,14,199,199,2,2,0.11693931999999994
maxpool_prior_ML5TEJ.pt,14,512,512,2,2,0.06468072
maxpool_prior_HTRGA9.pt,112,237,237,3,2,2.2414116600000007
maxpool_prior_6VNOV3.pt,112,1042,1042,2,2,6.3410946599999995
maxpool_prior_K5A55M.pt,14,233,233,2,2,0.16732072000000003
maxpool_prior_SWJZ3U.pt,14,96,96,3,2,0.11016028000000004
maxpool_prior_XLSSQE.pt,224,132,132,3,2,5.198322039999999
maxpool_prior_TT1E6Q.pt,224,69,69,3,2,2.76303578
maxpool_prior_UUX0P2.pt,112,131,131,2,2,1.05215186
maxpool_prior_RTG0PM.pt,14,58,58,3,2,0.09552405999999998
maxpool_prior_A1XR79.pt,112,73,73,2,2,1.1802348799999998
maxpool_prior_IWATUJ.pt,14,499,499,3,2,0.27820071999999985
maxpool_prior_GONUX2.pt,112,38,38,2,1,1.0695639600000002
maxpool_prior_ETXWX8.pt,112,62,62,2,2,1.5872154600000001
maxpool_prior_FP5L1E.pt,14,849,849,3,2,0.5291373599999999
maxpool_prior_FSL3HR.pt,224,1041,1041,3,2,43.43319748
maxpool_prior_2X3MHA.pt,112,503,503,3,1,17.773454299999997
maxpool_prior_OPCTJZ.pt,14,77,77,3,2,0.12288408000000002
maxpool_prior_76E1DZ.pt,224,491,491,2,2,13.634370819999994
maxpool_prior_OQTG36.pt,28,236,236,3,2,0.6546238600000003
maxpool_prior_A8OYBV.pt,56,141,141,2,2,0.9984908400000001
maxpool_prior_DBKIJT.pt,112,513,513,2,2,3.2616085599999995
maxpool_prior_1UZP7A.pt,28,151,151,3,2,0.3785027200000001
maxpool_prior_M00O5A.pt,112,1051,1051,2,1,27.94624930000001
maxpool_prior_5LX8RY.pt,14,842,842,2,2,0.57003048
maxpool_prior_1NAFNA.pt,112,184,184,3,2,1.9056444000000006
maxpool_prior_XS6PS2.pt,56,65,65,3,2,0.8649654600000001
maxpool_prior_GLB1QA.pt,56,138,138,3,2,1.26484352
maxpool_prior_0L7CIW.pt,224,255,255,3,1,36.51236726
maxpool_prior_N5820O.pt,28,250,250,3,2,0.56169642
maxpool_prior_FWSLZZ.pt,14,517,517,2,2,0.23165750000000007
maxpool_prior_OTLNOO.pt,14,243,243,3,2,0.14633511999999999
maxpool_prior_1SGXJC.pt,28,510,510,2,2,0.8947195600000001
maxpool_prior_LWLS5A.pt,224,145,145,3,2,5.673390540000001
maxpool_prior_FNMPCD.pt,14,505,505,3,1,1.1345658199999997
maxpool_prior_1H0XHC.pt,14,65,65,3,2,0.12776589999999996
maxpool_prior_28XI7K.pt,14,30,30,2,2,0.08448578000000001
maxpool_prior_2YP4N9.pt,14,492,492,3,1,1.27464676
maxpool_prior_FQ7431.pt,14,841,841,3,2,0.92477332
maxpool_prior_YMQTMD.pt,224,67,67,3,2,2.912498999999999
maxpool_prior_G49SDU.pt,56,236,236,2,2,1.4550919000000002
maxpool_prior_HR2EWS.pt,112,44,44,2,2,1.01664708
maxpool_prior_7HMZQO.pt,28,59,59,3,2,0.23924186
maxpool_prior_LAIRKG.pt,112,501,501,2,2,3.0667265800000005
maxpool_prior_A72FP5.pt,112,477,477,2,2,2.9082122399999992
maxpool_prior_1B7JI1.pt,224,60,60,3,1,7.799783460000001
maxpool_prior_Z6I2K9.pt,14,496,496,2,2,0.20135956000000005
maxpool_prior_AQQZTL.pt,112,1036,1036,2,2,6.3045798
maxpool_prior_CEE2MZ.pt,28,513,513,2,2,0.5864386800000001
maxpool_prior_BYZRYS.pt,56,495,495,3,2,1.31377378
maxpool_prior_B09PZU.pt,112,193,193,3,2,1.9816316200000006
maxpool_prior_BMACN9.pt,28,825,825,2,2,0.60861126
maxpool_prior_YO20GR.pt,224,488,488,3,2,18.685195139999994
maxpool_prior_38K9VT.pt,56,511,511,2,1,2.8445210000000003
maxpool_prior_UVZ81W.pt,14,231,231,2,2,0.12637168000000001
maxpool_prior_O7Q5EQ.pt,28,64,64,2,2,0.12882707999999998
maxpool_prior_I8OINZ.pt,56,500,500,3,2,1.7452611799999997
maxpool_prior_IJ5KJQ.pt,56,252,252,3,2,1.6852981999999996
maxpool_prior_I5KP8T.pt,112,54,54,2,2,0.9408294999999997
maxpool_prior_Z1RCA1.pt,28,504,504,2,2,1.1392002200000002
maxpool_prior_BFKPNU.pt,14,500,500,3,2,0.3943798399999999
maxpool_prior_O1AGL5.pt,56,500,500,3,1,3.8791575599999986
maxpool_prior_D0SMA7.pt,112,491,491,2,2,3.242514179999999
maxpool_prior_QV7TCW.pt,14,54,54,3,2,0.094625
maxpool_prior_XQ9TQZ.pt,56,60,60,2,2,0.50559266
maxpool_prior_PLQAUK.pt,56,131,131,2,1,1.4788808200000003
maxpool_prior_6GO0P8.pt,56,38,38,3,2,0.66671038
maxpool_prior_SALGZR.pt,112,136,136,2,2,1.6701747199999997
maxpool_prior_IZHSKE.pt,112,70,70,2,2,1.35644338
maxpool_prior_BNQ47T.pt,14,504,504,2,2,0.19570340000000003
maxpool_prior_BVDLPN.pt,14,501,501,2,2,0.2055354999999999
maxpool_prior_RJQCK1.pt,14,249,249,2,2,0.12563307999999998
maxpool_prior_F3DZNC.pt,14,491,491,2,2,0.18692288
maxpool_prior_PV5WIQ.pt,14,60,60,3,2,0.09474168
maxpool_prior_GXYRAV.pt,112,506,506,2,2,3.12062254
maxpool_prior_TI1EHI.pt,14,493,493,2,2,0.18539086000000005
maxpool_prior_SMFE0Y.pt,28,510,510,2,1,2.0167549000000005
maxpool_prior_FFKK26.pt,14,200,200,2,2,0.11970405999999997
maxpool_prior_LF7QJC.pt,14,512,512,2,2,0.3705461399999999
maxpool_prior_G9QD67.pt,56,515,515,2,2,1.7437673200000003
maxpool_prior_S958XL.pt,14,494,494,3,2,0.25896695999999997
maxpool_prior_XJNZ2V.pt,112,1032,1032,3,2,9.08960234
maxpool_prior_DYXCOC.pt,56,140,140,2,2,0.9949727200000004
maxpool_prior_GPBH3K.pt,56,253,253,3,2,1.75365852
maxpool_prior_0N64ON.pt,112,238,238,2,1,4.9729810599999995
maxpool_prior_U6XAKW.pt,224,129,129,3,2,5.16864604
maxpool_prior_QQ53NK.pt,14,250,250,3,2,0.16845668000000008
maxpool_prior_78OO6N.pt,14,489,489,2,2,0.21059652
maxpool_prior_7MD917.pt,224,141,141,2,2,3.5440962800000007
maxpool_prior_VWDTIM.pt,112,502,502,2,2,3.144667479999999
maxpool_prior_JSEWOP.pt,28,491,491,3,2,1.1556182599999996
maxpool_prior_QVRQR8.pt,56,497,497,2,2,1.1966142800000001
maxpool_prior_0OJ7LN.pt,14,70,70,3,1,0.20330886000000004
maxpool_prior_MQIWS3.pt,28,57,57,2,2,0.13596162
maxpool_prior_DYGNN5.pt,14,187,187,3,2,0.14006810000000003
maxpool_prior_DZ7E5H.pt,28,502,502,3,2,1.3744136800000002
maxpool_prior_BY1M29.pt,14,70,70,2,2,0.09191487999999999
maxpool_prior_F9KEKQ.pt,56,150,150,3,1,1.5003268999999997
maxpool_prior_SNQMV5.pt,14,69,69,2,2,0.09188315999999999
maxpool_prior_YXIQMK.pt,56,247,247,2,2,1.1593582999999996
maxpool_prior_7BM5OB.pt,112,59,59,3,2,1.2738609600000004
maxpool_prior_7Z9EX1.pt,28,203,203,3,2,0.15838156
maxpool_prior_5GK6XN.pt,112,506,506,3,2,4.671022499999999
maxpool_prior_T37JID.pt,56,152,152,3,1,1.40802898
maxpool_prior_ZFCVWV.pt,14,72,72,2,2,0.09348164
maxpool_prior_AL87EX.pt,56,73,73,2,1,0.9758307400000004
maxpool_prior_3LJOCB.pt,28,501,501,2,2,1.27243646
maxpool_prior_RSEXCY.pt,28,829,829,3,2,1.4100628199999996
maxpool_prior_7V9HDG.pt,28,70,70,2,1,0.35457590000000005
maxpool_prior_GBJLVO.pt,56,531,531,2,2,1.3980209
maxpool_prior_79GUBU.pt,112,53,53,3,2,1.0395389
maxpool_prior_6RZEKD.pt,56,840,840,3,2,1.9123713400000002
maxpool_prior_MSXHQU.pt,14,246,246,2,1,0.43495156
maxpool_prior_QI070W.pt,14,512,512,2,1,0.8568849399999999
maxpool_prior_NZD0BO.pt,112,56,56,2,2,1.217943
maxpool_prior_UO5WV0.pt,56,509,509,2,2,2.060334540000001
maxpool_prior_9I166C.pt,112,71,71,3,2,1.04957662
maxpool_prior_IQDSGJ.pt,56,513,513,2,2,1.3110685200000003
maxpool_prior_8LWU1E.pt,14,507,507,2,1,0.86152962
maxpool_prior_PMT9EO.pt,224,496,496,2,1,52.79557776000001
maxpool_prior_LMFTBN.pt,28,1041,1041,3,2,1.38505032
maxpool_prior_NZR9F6.pt,112,252,252,3,2,2.3527096399999996
maxpool_prior_PSSVS0.pt,224,239,239,2,1,25.187111240000004
maxpool_prior_R34SI1.pt,14,190,190,3,2,0.19190304000000005
maxpool_prior_FASU97.pt,112,496,496,3,2,4.549935799999999
maxpool_prior_7238HJ.pt,56,65,65,2,2,0.5193893400000004
maxpool_prior_CZ547N.pt,56,56,56,2,2,0.3976244999999999
maxpool_prior_RG3T6X.pt,14,238,238,2,2,0.12979036
maxpool_prior_Q20FJI.pt,112,67,67,3,2,1.0871299199999997
maxpool_prior_WWVITR.pt,56,511,511,2,2,1.7134462800000003
maxpool_prior_D6778A.pt,224,72,72,3,2,2.7857994600000002
maxpool_prior_QRXXCR.pt,14,833,833,2,2,0.496491
maxpool_prior_KM5Y4X.pt,56,838,838,2,2,1.65978438
maxpool_prior_TCI8HW.pt,14,506,506,2,1,1.1432272200000004
maxpool_prior_A5PYE3.pt,112,513,513,2,2,3.16473916
maxpool_prior_4OKN6V.pt,28,74,74,3,2,0.24288474000000002
maxpool_prior_39Q6R3.pt,14,505,505,3,2,0.38138306000000005
maxpool_prior_FFJZ0U.pt,14,509,509,3,2,0.2955389200000001
maxpool_prior_USYOE8.pt,112,59,59,3,2,1.2391845
maxpool_prior_9FDQ7J.pt,14,181,181,3,2,0.21968289999999993
maxpool_prior_7T275E.pt,28,508,508,3,2,1.2570941800000004
maxpool_prior_6MZUD9.pt,56,506,506,3,2,1.5311151199999993
maxpool_prior_5LPAHA.pt,14,137,137,2,2,0.10084833999999997
maxpool_prior_RSX36W.pt,28,472,472,2,2,0.7464792800000004
maxpool_prior_2YDNDG.pt,14,187,187,3,2,0.2150943
maxpool_prior_KTZVR5.pt,28,832,832,3,2,1.46401306
maxpool_prior_TWNK5M.pt,112,499,499,3,2,4.74894868
maxpool_prior_08BL6D.pt,112,494,494,2,1,12.279514899999999
maxpool_prior_9FECTB.pt,112,185,185,2,1,3.9718004000000002
maxpool_prior_J67MT4.pt,112,469,469,2,2,2.89018848
maxpool_prior_VNYIPS.pt,28,829,829,2,2,1.1981903199999997
maxpool_prior_JHREFY.pt,112,62,62,3,2,1.1459671999999999
maxpool_prior_VHD0V2.pt,112,234,234,2,2,1.78475466
maxpool_prior_TLGEXN.pt,14,512,512,2,1,1.2017778599999998
maxpool_prior_LBDZ3X.pt,112,71,71,3,2,1.17335692
maxpool_prior_NYX2C4.pt,56,489,489,3,2,1.5533201600000002
maxpool_prior_JFTCOF.pt,28,247,247,3,2,0.6468510399999998
maxpool_prior_G7XQ1D.pt,56,143,143,2,2,0.8632807199999999
maxpool_prior_BF41FK.pt,112,843,843,2,2,5.231141279999999
maxpool_prior_Q5PVDQ.pt,112,140,140,3,2,1.7172347800000003
maxpool_prior_DF8C2K.pt,56,502,502,2,2,1.9159040800000002
maxpool_prior_PJNQS6.pt,112,66,66,3,2,0.9558991400000002
maxpool_prior_UIP37T.pt,14,63,63,2,1,0.12680286000000002
maxpool_prior_KXV8U2.pt,112,54,54,3,2,1.11757764
maxpool_prior_A0PO2N.pt,28,63,63,2,2,0.19145240000000005
maxpool_prior_6AZPUZ.pt,28,139,139,2,1,1.0665854799999999
maxpool_prior_0YG0G2.pt,112,493,493,2,2,2.96117908
maxpool_prior_9IQQO4.pt,112,61,61,3,2,1.6542176399999997
maxpool_prior_F878YB.pt,28,185,185,2,2,0.45539196
maxpool_prior_FCAKCC.pt,14,61,61,3,2,0.0943474
maxpool_prior_51S51D.pt,28,51,51,3,2,0.15427942000000003
maxpool_prior_VWC57M.pt,112,129,129,3,2,1.5554703800000005
maxpool_prior_XZME10.pt,28,511,511,2,2,1.0587096200000001
maxpool_prior_H51YEF.pt,14,492,492,2,2,0.22991630000000002
maxpool_prior_X3GHRN.pt,56,34,34,3,2,0.5073252
maxpool_prior_VO7QFE.pt,14,234,234,3,2,0.14203358
maxpool_prior_BGJY70.pt,28,240,240,2,2,0.4612409799999999
maxpool_prior_X7URJ0.pt,112,510,510,2,2,3.09232278
maxpool_prior_NHORAK.pt,112,483,483,3,2,4.591338280000002
maxpool_prior_G19RSD.pt,56,41,41,3,2,0.6407478800000003
maxpool_prior_PDZOKC.pt,28,45,45,2,2,0.1114671
maxpool_prior_FGRI9S.pt,14,87,87,2,2,0.08732046
maxpool_prior_1H2LA4.pt,14,57,57,3,2,0.08921214000000001
maxpool_prior_OE60L7.pt,112,26,26,2,2,0.75991486
maxpool_prior_6ROCR8.pt,56,150,150,2,1,1.1548096800000003
maxpool_prior_1UTE0P.pt,112,491,491,3,2,4.462954340000001
maxpool_prior_XPHO4C.pt,28,70,70,3,2,0.18641554000000013
maxpool_prior_SC92RF.pt,112,510,510,3,1,17.5731726
maxpool_prior_UH6FVR.pt,112,840,840,2,1,22.110038580000005
maxpool_prior_MQB1DF.pt,14,65,65,3,2,0.08284259999999997
maxpool_prior_701ZH8.pt,14,513,513,2,2,0.4059869600000002
maxpool_prior_0YCTPH.pt,14,52,52,3,2,0.09448481999999998
maxpool_prior_63Y9UT.pt,14,496,496,3,2,0.25472956
maxpool_prior_631Y9A.pt,112,237,237,2,2,1.7115858600000005
maxpool_prior_AJVJDF.pt,112,233,233,3,2,2.36090956
maxpool_prior_TFQ1H1.pt,224,490,490,3,2,19.53779388
maxpool_prior_2O0IML.pt,112,238,238,2,2,2.2017516
maxpool_prior_X8H5Z0.pt,112,192,192,3,2,1.7201048399999999
maxpool_prior_0QTQX2.pt,112,844,844,3,2,7.389233820000002
maxpool_prior_QYTA4R.pt,14,255,255,3,2,0.24372284000000008
maxpool_prior_TD0VPR.pt,112,490,490,2,2,3.1754182600000003
maxpool_prior_XTAMWD.pt,112,538,538,2,2,3.4139432400000005
maxpool_prior_TBVYNQ.pt,14,502,502,3,2,0.33897237999999985
maxpool_prior_NHWSEN.pt,28,235,235,3,1,1.2875715600000004
maxpool_prior_4NRTLC.pt,28,490,490,2,1,1.7938236600000004
maxpool_prior_MMNEXO.pt,28,501,501,3,2,1.3680612200000002
maxpool_prior_WTDWUH.pt,112,235,235,3,2,2.177889
maxpool_prior_C0XUJE.pt,28,60,60,2,2,0.12558514
maxpool_prior_KUAD1Z.pt,28,66,66,3,1,0.7756886000000002
maxpool_prior_Y4S3XA.pt,56,488,488,2,2,1.8128287400000003
maxpool_prior_DC1FUK.pt,14,185,185,3,1,0.5187325400000001
maxpool_prior_XPX2UJ.pt,112,200,200,3,1,6.52998474
maxpool_prior_CUEJEG.pt,14,53,53,3,2,0.09466486000000002
maxpool_prior_I6QZZB.pt,28,232,232,2,2,0.5451685599999999
maxpool_prior_OTXBHW.pt,56,189,189,2,2,1.5443497599999998
maxpool_prior_8MOP1S.pt,112,505,505,3,2,4.6547109
maxpool_prior_805YMH.pt,28,253,253,3,2,0.5745712000000002
maxpool_prior_OCGT1U.pt,14,848,848,2,2,0.3760554199999999
maxpool_prior_DV95HU.pt,28,1055,1055,2,2,1.5487013799999998
maxpool_prior_Z2XAOY.pt,14,489,489,3,2,0.2548697599999999
maxpool_prior_2VR3HM.pt,56,203,203,2,2,1.1988829
maxpool_prior_QTYCO5.pt,112,81,81,3,2,1.1426958000000003
maxpool_prior_DNHRPQ.pt,112,512,512,3,2,4.63599056
maxpool_prior_9QPMR0.pt,28,255,255,3,2,0.74499718
maxpool_prior_MIM0AJ.pt,14,841,841,2,2,0.3773668400000002
maxpool_prior_4BCZZS.pt,112,51,51,3,2,1.0372806199999998
maxpool_prior_555XHX.pt,14,513,513,2,2,0.32554402000000005
maxpool_prior_2E7IKT.pt,28,50,50,2,2,0.14465923999999997
maxpool_prior_SBIY2S.pt,14,490,490,3,2,0.25271842000000005
maxpool_prior_BDYKIO.pt,56,140,140,2,1,1.1922585799999998
maxpool_prior_ROAWIB.pt,28,133,133,2,1,0.88689788
maxpool_prior_PW74PP.pt,112,489,489,3,2,4.42835528
maxpool_prior_QT3VE7.pt,56,489,489,3,2,1.8557277999999997
maxpool_prior_SLRA7D.pt,112,845,845,2,2,5.187655699999999
maxpool_prior_0RZ6AY.pt,112,242,242,3,2,2.33060558
maxpool_prior_4VICMV.pt,28,181,181,3,2,0.45158236
maxpool_prior_RM5J77.pt,112,232,232,3,2,2.1313418800000012
maxpool_prior_3QDA9G.pt,56,493,493,3,2,1.6501198200000007
maxpool_prior_I8424E.pt,112,495,495,2,2,3.09963714
maxpool_prior_9AUQUO.pt,112,249,249,2,2,1.85965274
maxpool_prior_3EH1US.pt,28,46,46,2,2,0.17522526000000002
maxpool_prior_SJGXPZ.pt,56,507,507,2,2,3.60605166
maxpool_prior_UQ7LOC.pt,14,509,509,2,2,0.26744432
maxpool_prior_B2BL91.pt,14,489,489,3,2,0.4250180999999998
maxpool_prior_8X4LJK.pt,28,254,254,3,2,0.8362443799999997
maxpool_prior_YRRW1M.pt,112,190,190,3,2,1.8064811799999994
maxpool_prior_2PW77J.pt,56,40,40,2,1,0.8705988800000002
maxpool_prior_GKRTEL.pt,14,1039,1039,2,2,0.43335620000000014
maxpool_prior_7ZX3PQ.pt,28,244,244,2,2,0.5855308800000001
maxpool_prior_TV5NPL.pt,28,182,182,3,2,0.4823052200000001
maxpool_prior_BWLTZW.pt,112,148,148,3,2,1.41467614
maxpool_prior_QKQPMW.pt,112,245,245,2,2,1.7314654400000007
maxpool_prior_SZ3X7S.pt,112,497,497,2,2,3.058692099999999
maxpool_prior_BPJKH3.pt,56,837,837,3,2,1.93756384
maxpool_prior_W6V9KP.pt,112,484,484,3,2,4.329819399999998
maxpool_prior_J1S6FY.pt,56,840,840,2,2,2.1656110799999997
maxpool_prior_M5PVHS.pt,56,54,54,3,2,0.8207264600000002
maxpool_prior_27LQ8C.pt,112,53,53,2,1,1.3348083800000006
maxpool_prior_FK2LV4.pt,28,187,187,3,2,0.43188602
maxpool_prior_T11V3J.pt,112,509,509,2,1,12.486092459999998
maxpool_prior_543D6H.pt,224,502,502,2,1,54.99326617999999
maxpool_prior_P4ZU9J.pt,56,67,67,3,2,0.9047454
maxpool_prior_DDV6JM.pt,224,56,56,2,1,5.186315660000002
maxpool_prior_JH6RPY.pt,56,203,203,3,1,1.6819041800000003
maxpool_prior_BWIU49.pt,28,521,521,3,1,1.4180398999999995
maxpool_prior_Y20K0Z.pt,112,71,71,3,2,1.1450650599999999
maxpool_prior_K41VC9.pt,112,500,500,3,2,4.537147180000001
maxpool_prior_1EOUO0.pt,28,69,69,3,2,0.18685357999999996
maxpool_prior_9WZF63.pt,112,137,137,2,2,1.2180497199999998
maxpool_prior_HTX8YY.pt,14,248,248,2,2,0.12862264000000004
maxpool_prior_LKWQFV.pt,112,508,508,3,2,4.58394184
maxpool_prior_2QFQIV.pt,112,497,497,2,1,12.397253699999997
maxpool_prior_XFXEWH.pt,112,54,54,2,2,1.0628866600000002
maxpool_prior_DVLF79.pt,14,488,488,3,2,0.2972131599999999
maxpool_prior_GMZGMA.pt,112,138,138,2,2,1.3580542000000002
maxpool_prior_1BRDN0.pt,56,55,55,2,2,0.40410088
maxpool_prior_CWSKSQ.pt,14,53,53,3,2,0.09643114000000001
maxpool_prior_XV42J3.pt,224,132,132,3,2,5.21524038
maxpool_prior_6CG0SV.pt,14,489,489,2,1,1.15316304
maxpool_prior_XU1YBS.pt,14,67,67,3,2,0.09822165999999999
maxpool_prior_9HY576.pt,56,1030,1030,3,2,2.485743540000001
maxpool_prior_RHJ38Y.pt,56,235,235,3,1,1.9348275799999999
maxpool_prior_3ZPTSI.pt,14,523,523,2,2,0.35108614000000005
maxpool_prior_UHG8UM.pt,28,36,36,2,2,0.1347857
maxpool_prior_35PPXV.pt,56,76,76,3,2,0.8565105
maxpool_prior_AOOPQA.pt,224,486,486,3,2,19.221512640000004
maxpool_prior_69F4K5.pt,28,49,49,2,2,0.1206295
maxpool_prior_J2M6VG.pt,112,498,498,2,2,3.217238240000001
maxpool_prior_2WSHEW.pt,28,840,840,3,2,1.4694844599999999
maxpool_prior_L7S78K.pt,56,61,61,3,2,0.8810328000000002
maxpool_prior_VEKENW.pt,112,182,182,2,1,3.932696940000001
maxpool_prior_5IV0E1.pt,112,514,514,2,2,3.3492751000000003
maxpool_prior_OTRY51.pt,28,27,27,3,2,0.11157345999999999
maxpool_prior_W86G6D.pt,56,199,199,3,2,1.1732051800000003
maxpool_prior_W0F04O.pt,28,53,53,2,2,0.12661224000000004
maxpool_prior_8OV0FT.pt,224,56,56,3,1,7.85440224
maxpool_prior_33QJON.pt,28,521,521,3,2,1.21884606
maxpool_prior_366WX4.pt,14,238,238,3,2,0.16977748
maxpool_prior_LC9IDO.pt,28,72,72,2,2,0.23526735999999995
maxpool_prior_Q9MV66.pt,112,502,502,2,2,3.0753028999999996
maxpool_prior_9WNGC0.pt,14,494,494,2,2,0.29530514
maxpool_prior_ZLFC8F.pt,56,827,827,3,2,2.30895072
maxpool_prior_FBL6CM.pt,56,243,243,3,1,2.0255321399999997
maxpool_prior_N5ZV0H.pt,112,496,496,3,1,16.82927364
maxpool_prior_32K3V4.pt,112,501,501,2,2,3.1792791199999995
maxpool_prior_LD8JDM.pt,14,41,41,3,2,0.16300658
maxpool_prior_CP93NM.pt,28,67,67,2,2,0.16714084000000004
maxpool_prior_H6R96I.pt,14,75,75,2,1,0.14468648000000003
maxpool_prior_MFEZ1V.pt,56,1042,1042,2,2,1.7731332600000003
maxpool_prior_L11Q3H.pt,56,86,86,3,1,0.9854493400000003
maxpool_prior_RCR4LS.pt,56,142,142,2,2,0.8693375000000002
maxpool_prior_QLEQWS.pt,224,58,58,2,2,1.6425094799999997
maxpool_prior_U46TEC.pt,56,489,489,2,2,1.7947743599999995
maxpool_prior_TFWGK6.pt,28,504,504,3,2,1.1157305
maxpool_prior_G0FPDQ.pt,112,835,835,2,1,21.617555860000007
maxpool_prior_GYARZS.pt,14,491,491,3,2,0.25690051999999997
maxpool_prior_N7X237.pt,14,505,505,3,2,0.3843359799999999
maxpool_prior_40IK8Y.pt,14,146,146,2,2,0.10872028
maxpool_prior_S6O0JN.pt,14,144,144,2,2,0.10678242
maxpool_prior_VRF74O.pt,14,151,151,3,1,0.31986648
maxpool_prior_BD28TJ.pt,56,494,494,3,2,2.00553666
maxpool_prior_72VPS0.pt,112,36,36,2,2,0.7748493200000002
maxpool_prior_ABASDY.pt,28,504,504,3,2,1.2798225399999996
maxpool_prior_X5YWKY.pt,112,92,92,3,2,1.3171726999999998
maxpool_prior_ABRW8C.pt,28,506,506,3,2,1.1295958000000001
maxpool_prior_IXFVGB.pt,28,66,66,2,2,0.21539969999999994
maxpool_prior_MJY560.pt,56,65,65,3,2,0.75059452
maxpool_prior_3JBR9Q.pt,112,1046,1046,3,1,37.94725416
maxpool_prior_TFGPEV.pt,112,152,152,3,2,1.9388610799999997
maxpool_prior_D6OSFG.pt,224,98,98,2,2,2.7069366
maxpool_prior_0B1WS2.pt,112,498,498,3,1,17.407983540000004
maxpool_prior_FYEGRY.pt,112,240,240,2,2,2.4621562199999993
maxpool_prior_3MX4A4.pt,56,66,66,3,1,0.9296869
maxpool_prior_Z5YA4Q.pt,28,60,60,3,2,0.18330053999999993
maxpool_prior_PMDTDD.pt,224,49,49,2,2,1.5380229800000003
maxpool_prior_XRQG2E.pt,28,500,500,2,2,0.9676715999999999
maxpool_prior_HMSB83.pt,28,251,251,3,2,0.7491781799999998
maxpool_prior_J0FVAN.pt,112,504,504,2,2,3.2113180800000007
maxpool_prior_JWWLG9.pt,14,249,249,3,2,0.20333954
maxpool_prior_O38SMZ.pt,112,203,203,2,1,4.22862352
maxpool_prior_RYLVWD.pt,28,508,508,3,2,1.2875599999999998
maxpool_prior_64XFF7.pt,28,59,59,3,1,0.6065928
maxpool_prior_1ZGN7V.pt,14,63,63,2,2,0.09426791999999999
maxpool_prior_Q4DH2Y.pt,56,498,498,3,2,1.5258684800000006
maxpool_prior_R15954.pt,56,849,849,3,2,1.9591271999999988
maxpool_prior_P61KRR.pt,112,55,55,2,2,1.0087034400000001
maxpool_prior_S44H4S.pt,112,53,53,2,2,0.9021208199999999
maxpool_prior_WMZR1S.pt,28,66,66,3,2,0.17918268
maxpool_prior_E4ML04.pt,112,471,471,2,2,3.0527293800000006
maxpool_prior_5XY6BH.pt,14,58,58,3,2,0.09940195999999997
maxpool_prior_SZ5RR8.pt,112,494,494,3,2,4.38646294
maxpool_prior_H8DS41.pt,28,483,483,2,2,0.18190749999999997
maxpool_prior_0RQFKI.pt,224,65,65,3,2,2.82681684
maxpool_prior_2N3MO1.pt,112,513,513,2,2,3.2323949599999997
maxpool_prior_8KKMO8.pt,28,133,133,2,2,0.24418184
maxpool_prior_0VBJPJ.pt,56,511,511,3,2,1.7623081000000003
maxpool_prior_8BZ82M.pt,112,58,58,2,2,1.2288878799999998
maxpool_prior_45DK2K.pt,28,504,504,2,2,0.7860212400000001
maxpool_prior_S1KE6M.pt,56,497,497,2,2,1.2713572199999996
maxpool_prior_MCS4GK.pt,112,147,147,2,2,1.51873278
maxpool_prior_XLBZA6.pt,14,483,483,2,2,0.19990656000000004
maxpool_prior_GYRF1K.pt,14,230,230,3,2,0.15775957999999998
maxpool_prior_6W19T3.pt,14,507,507,2,2,0.18769847999999997
maxpool_prior_F7H8IG.pt,14,502,502,2,1,0.7424186599999999
