model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
avgpool_prior_QF5J2T.pt,112,491,491,3,2,0.004416799999999999
avgpool_prior_O2EZS1.pt,112,75,75,2,2,0.0044567800000000005
avgpool_prior_PC34VW.pt,14,73,73,2,2,0.00445426
avgpool_prior_YLS0PH.pt,14,503,503,2,2,0.00443384
avgpool_prior_UW68VV.pt,14,513,513,2,2,0.00445512
avgpool_prior_JZDPHH.pt,56,80,80,3,2,0.004478
avgpool_prior_00B0Z5.pt,28,505,505,2,2,0.0045514399999999995
avgpool_prior_4Q6R0M.pt,112,826,826,2,2,0.0044297
avgpool_prior_RL8SC0.pt,14,91,91,3,1,0.00454394
avgpool_prior_D5ZN6F.pt,28,137,137,2,2,0.004940320000000001
avgpool_prior_X1GRO7.pt,56,55,55,2,2,0.00445774
avgpool_prior_MQ722X.pt,112,89,89,3,2,0.00442898
avgpool_prior_TQ2E3N.pt,28,531,531,3,2,0.0044750799999999985
avgpool_prior_2KH5G8.pt,112,524,524,2,2,0.004355440000000001
avgpool_prior_NMY2KC.pt,28,241,241,2,2,0.00442018
avgpool_prior_FJ8DJE.pt,112,494,494,3,2,0.00440408
avgpool_prior_H9PB3Z.pt,14,38,38,3,2,0.00445202
avgpool_prior_CBA7L6.pt,56,65,65,2,2,0.004428540000000002
avgpool_prior_OTRLFW.pt,224,99,99,2,2,0.004407760000000002
avgpool_prior_21FG74.pt,112,100,100,3,2,0.0045357
avgpool_prior_EIKJKH.pt,224,522,522,3,2,0.004481360000000001
avgpool_prior_8YCLAG.pt,14,147,147,3,2,0.004950380000000001
avgpool_prior_U27LK7.pt,112,246,246,3,2,0.004439580000000001
avgpool_prior_QJ50RO.pt,112,824,824,2,2,0.004468539999999999
avgpool_prior_8BT3P0.pt,28,493,493,3,2,0.00442374
avgpool_prior_724GTF.pt,28,232,232,3,1,0.004561779999999998
avgpool_prior_JTI0Y3.pt,14,833,833,3,2,0.0044212999999999995
avgpool_prior_9M3XC0.pt,14,501,501,3,1,0.004447059999999998
avgpool_prior_O07OZT.pt,14,507,507,2,2,0.004499059999999999
avgpool_prior_K91FXJ.pt,56,60,60,2,2,0.004489540000000001
avgpool_prior_FUUSSB.pt,112,509,509,2,2,0.00452874
avgpool_prior_IRA2WR.pt,14,501,501,2,1,0.00451404
avgpool_prior_8DGEQ9.pt,224,470,470,2,2,0.0044503599999999996
avgpool_prior_YMVPOR.pt,28,1052,1052,3,2,0.00445004
avgpool_prior_JRD3ZH.pt,56,74,74,2,1,0.0044905200000000004
avgpool_prior_H3G3SV.pt,28,72,72,3,1,0.004529260000000001
avgpool_prior_J1FATU.pt,28,488,488,2,2,0.004408359999999998
avgpool_prior_WYB04H.pt,112,50,50,3,2,0.004453520000000001
avgpool_prior_ZOGCJL.pt,14,504,504,2,2,0.00461116
avgpool_prior_JA9AKP.pt,14,189,189,3,1,0.00452146
avgpool_prior_6H8F41.pt,112,500,500,3,2,0.004415720000000001
avgpool_prior_61ZIVS.pt,14,60,60,3,2,0.004520139999999999
avgpool_prior_GROQ0R.pt,112,477,477,3,2,0.0044386
avgpool_prior_X5LDNU.pt,14,495,495,3,2,0.00446182
avgpool_prior_KQZDLI.pt,28,30,30,2,2,0.00454848
avgpool_prior_LCT0IT.pt,28,34,34,2,1,0.00451784
avgpool_prior_RKN95P.pt,28,499,499,2,2,0.004521859999999998
avgpool_prior_XO6L7U.pt,14,232,232,2,2,0.0045258
avgpool_prior_5WTPDM.pt,28,51,51,3,2,0.004470620000000001
avgpool_prior_0BJXSU.pt,112,235,235,2,2,0.004458039999999999
avgpool_prior_UAPG5C.pt,14,142,142,3,2,0.004501939999999999
avgpool_prior_OWGIVN.pt,112,1048,1048,2,2,0.004507460000000001
avgpool_prior_C9E950.pt,56,492,492,3,1,0.00433978
avgpool_prior_MEI3GD.pt,112,64,64,3,2,0.00452332
avgpool_prior_0SYVRE.pt,112,138,138,2,2,0.0044318199999999995
avgpool_prior_GF6DZ8.pt,28,249,249,3,2,0.00449146
avgpool_prior_U8XTBP.pt,112,51,51,3,2,0.0051927
avgpool_prior_IWP5UN.pt,14,54,54,3,2,0.004979000000000001
avgpool_prior_3F3997.pt,28,62,62,3,2,0.0050696000000000005
avgpool_prior_AFZ9B0.pt,28,61,61,3,1,0.0044961
avgpool_prior_IGAWO5.pt,28,67,67,3,2,0.004490180000000002
avgpool_prior_JP1GSS.pt,14,61,61,3,2,0.00448558
avgpool_prior_WLXBP7.pt,14,512,512,2,2,0.004416379999999998
avgpool_prior_3S0ATW.pt,112,502,502,2,2,0.004448699999999999
avgpool_prior_1MSSRA.pt,14,100,100,3,1,0.004493340000000001
avgpool_prior_I04FDV.pt,56,254,254,3,1,0.00447706
avgpool_prior_T71TKK.pt,112,255,255,2,2,0.0044410199999999995
avgpool_prior_ISYAXF.pt,112,233,233,2,2,0.004437740000000001
avgpool_prior_OSJ2PW.pt,28,185,185,3,2,0.0044748400000000025
avgpool_prior_ED6UPL.pt,112,509,509,2,2,0.00440952
avgpool_prior_1USV25.pt,28,73,73,3,2,0.0044931400000000005
avgpool_prior_W6EQ67.pt,56,89,89,3,2,0.00440328
avgpool_prior_TRHIKQ.pt,112,494,494,3,1,0.004368899999999999
avgpool_prior_LVBVJ4.pt,14,484,484,3,1,0.00441254
avgpool_prior_WASX96.pt,56,59,59,2,2,0.0044966599999999995
avgpool_prior_T9HOND.pt,112,67,67,3,2,0.00442106
avgpool_prior_8T2FB3.pt,56,73,73,3,1,0.00441612
avgpool_prior_LUAJ4Z.pt,28,499,499,2,1,0.004541160000000001
avgpool_prior_1MZPTD.pt,28,489,489,3,2,0.004432600000000002
avgpool_prior_H7OJ2P.pt,56,500,500,3,2,0.0045073
avgpool_prior_B708P2.pt,112,490,490,2,2,0.004420339999999999
avgpool_prior_WEVB38.pt,14,68,68,3,2,0.004457600000000002
avgpool_prior_8VK3RZ.pt,112,494,494,2,2,0.004392480000000001
avgpool_prior_6DWQ16.pt,56,491,491,2,2,0.00444512
avgpool_prior_S18NCA.pt,28,54,54,3,2,0.004500980000000002
avgpool_prior_43UV4V.pt,56,835,835,3,2,0.004441779999999999
avgpool_prior_OO4CE3.pt,14,73,73,3,2,0.004453899999999999
avgpool_prior_QI1EYB.pt,56,59,59,3,2,0.004487980000000002
avgpool_prior_3YUNG8.pt,28,232,232,3,2,0.00454408
avgpool_prior_06W2RP.pt,28,64,64,2,2,0.004441779999999999
avgpool_prior_2RJNJ9.pt,112,490,490,3,2,0.0044335600000000005
avgpool_prior_9V7EC6.pt,112,233,233,3,2,0.004419079999999999
avgpool_prior_WJ2T8G.pt,28,374,374,3,2,0.004464419999999999
avgpool_prior_K6DTN1.pt,14,95,95,2,2,0.004449359999999999
avgpool_prior_VBWFIP.pt,28,844,844,2,1,0.00451214
avgpool_prior_9GCYD7.pt,14,50,50,3,2,0.004440239999999999
avgpool_prior_SL1SMB.pt,224,504,504,2,1,0.004377160000000001
avgpool_prior_2BJ4KD.pt,14,64,64,2,2,0.004561099999999999
avgpool_prior_Y22Z7O.pt,224,835,835,3,2,0.00429604
avgpool_prior_WM54I3.pt,112,145,145,3,2,0.00466418
avgpool_prior_0YPM7A.pt,224,255,255,3,1,0.0044318000000000005
avgpool_prior_BCFQKO.pt,14,511,511,2,2,0.00444258
avgpool_prior_GXWTMT.pt,28,72,72,3,2,0.004459000000000002
avgpool_prior_9RNDPZ.pt,112,25,25,2,2,0.00439304
avgpool_prior_23QHWL.pt,14,69,69,2,2,0.004489979999999999
avgpool_prior_UH82I2.pt,14,62,62,2,2,0.004433340000000001
avgpool_prior_7TGZ8U.pt,112,235,235,3,2,0.0049309
avgpool_prior_L7CJK8.pt,224,244,244,3,2,0.004369139999999999
avgpool_prior_RZ5M2P.pt,28,505,505,3,2,0.004456820000000001
avgpool_prior_MC9D8Y.pt,14,94,94,2,2,0.004389259999999999
avgpool_prior_YNM8CL.pt,56,149,149,3,2,0.0043965
avgpool_prior_TSME8V.pt,14,63,63,3,1,0.004497840000000001
avgpool_prior_5PEB72.pt,14,194,194,3,2,0.00436436
avgpool_prior_SOUW34.pt,112,248,248,3,1,0.00439316
avgpool_prior_J7ME5O.pt,28,503,503,2,2,0.0044334199999999995
avgpool_prior_CRRNXX.pt,56,505,505,3,2,0.00440822
avgpool_prior_WFQC2M.pt,28,79,79,3,2,0.004483559999999998
avgpool_prior_WJ36CQ.pt,112,1042,1042,3,2,0.00444578
avgpool_prior_3JZC1F.pt,14,829,829,3,2,0.00443362
avgpool_prior_QOPPBQ.pt,56,134,134,3,2,0.004480139999999999
avgpool_prior_LWTONQ.pt,112,846,846,2,2,0.0044135
avgpool_prior_ANKGB4.pt,112,1047,1047,3,2,0.0043992200000000006
avgpool_prior_P21MB9.pt,224,466,466,2,2,0.004436979999999999
avgpool_prior_8RON0A.pt,28,73,73,2,1,0.004446080000000001
avgpool_prior_259GWB.pt,14,68,68,2,2,0.004430320000000001
avgpool_prior_1GYZ1A.pt,56,508,508,2,2,0.0044719799999999995
avgpool_prior_W0HPJ0.pt,112,71,71,2,2,0.004424979999999999
avgpool_prior_3QB9DX.pt,28,512,512,3,2,0.004479919999999999
avgpool_prior_8Y0YOU.pt,28,74,74,3,2,0.0044122399999999996
avgpool_prior_9U5GCU.pt,112,59,59,2,2,0.004507800000000001
avgpool_prior_98R8C9.pt,112,83,83,3,1,0.004438520000000001
avgpool_prior_HJ37YO.pt,28,504,504,2,2,0.004531599999999999
avgpool_prior_H3E2U1.pt,14,501,501,3,2,0.00447262
avgpool_prior_KR88S7.pt,112,835,835,2,2,0.0044107999999999994
avgpool_prior_MYSNXC.pt,112,231,231,3,1,0.00450212
avgpool_prior_07W49Q.pt,112,502,502,2,2,0.0044946199999999995
avgpool_prior_TCX21O.pt,112,134,134,3,2,0.0043863999999999995
avgpool_prior_0EKDIV.pt,28,504,504,2,2,0.00443514
avgpool_prior_BU4BWH.pt,112,491,491,2,2,0.004437819999999999
avgpool_prior_W3FURI.pt,56,70,70,2,2,0.004981179999999999
avgpool_prior_OSDJUJ.pt,112,199,199,2,2,0.004390219999999999
avgpool_prior_U6EAWF.pt,56,513,513,2,2,0.00446958
avgpool_prior_5QDZFR.pt,56,232,232,2,2,0.004461200000000001
avgpool_prior_8CZWFW.pt,112,152,152,2,2,0.0045141
avgpool_prior_52ZNQ3.pt,112,510,510,3,2,0.00437426
avgpool_prior_Z8AIYJ.pt,56,502,502,3,1,0.004449979999999999
avgpool_prior_BAOPX2.pt,28,479,479,3,2,0.004467340000000001
avgpool_prior_M9MAE8.pt,14,245,245,3,2,0.004447
avgpool_prior_88FWS9.pt,224,511,511,2,2,0.00441244
avgpool_prior_K9NZ41.pt,14,128,128,3,2,0.00456604
avgpool_prior_1ANOOF.pt,112,465,465,2,2,0.00440374
avgpool_prior_APQ3AH.pt,14,1034,1034,2,1,0.0044135
avgpool_prior_N9AH5B.pt,112,491,491,2,2,0.0044284400000000005
avgpool_prior_QCB1Q6.pt,28,75,75,2,2,0.004450760000000001
avgpool_prior_IJPIZB.pt,28,243,243,3,2,0.00441974
avgpool_prior_SH2SVJ.pt,14,51,51,3,2,0.004410920000000001
avgpool_prior_DO4SAQ.pt,14,128,128,3,2,0.004483320000000001
avgpool_prior_K2FK8I.pt,14,130,130,3,1,0.0044772599999999985
avgpool_prior_KMPAZ6.pt,112,468,468,2,2,0.004457
avgpool_prior_X4AZR8.pt,112,510,510,3,2,0.004390439999999999
avgpool_prior_0E3LM2.pt,28,1037,1037,2,2,0.004382079999999999
avgpool_prior_G5BL51.pt,28,492,492,2,2,0.00443852
avgpool_prior_99S0JG.pt,14,69,69,2,2,0.0045008800000000005
avgpool_prior_KJ4T2H.pt,112,250,250,3,2,0.004580279999999999
avgpool_prior_RQ8QMJ.pt,28,56,56,3,2,0.004433860000000001
avgpool_prior_LHAIQQ.pt,112,504,504,3,2,0.004558300000000002
avgpool_prior_J2A4MS.pt,14,51,51,2,1,0.004428539999999999
avgpool_prior_NHKPJF.pt,112,53,53,3,2,0.00451352
avgpool_prior_YBYVQL.pt,14,495,495,3,2,0.00449674
avgpool_prior_8G7HLL.pt,28,188,188,2,2,0.004490320000000001
avgpool_prior_44X5F9.pt,14,66,66,2,2,0.004543780000000001
avgpool_prior_Z2MRBU.pt,112,64,64,2,1,0.004452379999999999
avgpool_prior_YDCG7U.pt,14,507,507,3,2,0.004487020000000001
avgpool_prior_G7ELT3.pt,28,491,491,3,2,0.00440166
avgpool_prior_GUBOQO.pt,14,130,130,3,2,0.004611080000000001
avgpool_prior_POTVUP.pt,28,506,506,2,2,0.004428439999999999
avgpool_prior_QGH8NU.pt,28,185,185,2,2,0.004441879999999999
avgpool_prior_THHBCP.pt,28,474,474,2,1,0.0045177
avgpool_prior_JY8K0Q.pt,56,500,500,3,2,0.0045139
avgpool_prior_9QT1JO.pt,14,233,233,2,2,0.00446706
avgpool_prior_L3SAWP.pt,112,843,843,3,2,0.0045378599999999995
avgpool_prior_K5Z75Q.pt,56,64,64,3,1,0.004371839999999999
avgpool_prior_18PEHZ.pt,112,251,251,2,2,0.00438612
avgpool_prior_1B2KOS.pt,28,249,249,2,2,0.004427079999999999
avgpool_prior_8NONF8.pt,112,201,201,3,2,0.00439032
avgpool_prior_5WQKDN.pt,28,200,200,2,2,0.004442959999999998
avgpool_prior_34A2LN.pt,28,247,247,3,2,0.00447904
avgpool_prior_WHVKE1.pt,28,191,191,2,2,0.004821019999999999
avgpool_prior_EHDG06.pt,112,507,507,2,2,0.0043891600000000005
avgpool_prior_3YF4EP.pt,56,1042,1042,3,2,0.004418740000000001
avgpool_prior_9FCU5X.pt,112,30,30,2,2,0.004421660000000001
avgpool_prior_79XZX7.pt,112,75,75,2,2,0.0044771199999999985
avgpool_prior_ITVV2W.pt,56,494,494,3,2,0.0044679
avgpool_prior_GE4XMT.pt,56,24,24,3,2,0.004488039999999999
avgpool_prior_NGLLYU.pt,28,63,63,2,2,0.00441178
avgpool_prior_1JSYO2.pt,56,245,245,2,1,0.0044088800000000004
avgpool_prior_Y4QW7G.pt,56,71,71,2,2,0.004482259999999999
avgpool_prior_THX5GG.pt,56,35,35,2,2,0.00443268
avgpool_prior_AEZ5ZE.pt,112,197,197,2,2,0.0044082
avgpool_prior_U7TQE0.pt,224,255,255,2,2,0.004452759999999999
avgpool_prior_0OA8EB.pt,56,502,502,2,2,0.00441842
avgpool_prior_ZWPPIS.pt,28,1052,1052,3,2,0.004596179999999999
avgpool_prior_UC92JA.pt,56,488,488,3,2,0.004436400000000001
avgpool_prior_GT4Z1F.pt,112,61,61,2,2,0.00440744
avgpool_prior_76VLUR.pt,28,843,843,3,2,0.014031060000000001
avgpool_prior_0G6488.pt,28,97,97,3,2,0.004457960000000002
avgpool_prior_6RKP5S.pt,224,254,254,3,2,0.00441942
avgpool_prior_IZFKSC.pt,112,193,193,3,2,0.00434042
avgpool_prior_14TSPW.pt,112,248,248,3,2,0.0044981199999999995
avgpool_prior_624INP.pt,112,251,251,3,2,0.00447028
avgpool_prior_O9SZ5M.pt,56,181,181,2,2,0.004437619999999998
avgpool_prior_F0QL3K.pt,224,509,509,3,2,0.004448840000000001
avgpool_prior_6PGS1T.pt,14,250,250,2,2,0.00449976
avgpool_prior_IK7N42.pt,112,42,42,3,2,0.004463899999999999
avgpool_prior_3T4VVK.pt,14,51,51,2,2,0.0045794
avgpool_prior_I946RA.pt,28,1050,1050,3,2,0.00443326
avgpool_prior_0GURLY.pt,14,235,235,2,2,0.0048854599999999995
avgpool_prior_OM3DTX.pt,14,59,59,2,1,0.00446092
avgpool_prior_8TZR74.pt,28,132,132,2,2,0.0045268
avgpool_prior_NBSSSB.pt,14,200,200,2,2,0.00445504
avgpool_prior_M8PH9Z.pt,56,200,200,3,2,0.004434179999999999
avgpool_prior_DSAJ37.pt,28,139,139,2,2,0.004406859999999999
avgpool_prior_RHY2KN.pt,112,71,71,3,1,0.004410420000000001
avgpool_prior_CX2EU2.pt,14,52,52,2,2,0.028590760000000007
avgpool_prior_QRLU7Z.pt,14,52,52,3,2,0.0046373000000000004
avgpool_prior_AWD6HY.pt,56,69,69,3,2,0.00435838
avgpool_prior_JLFXDU.pt,112,511,511,3,2,0.004555539999999999
avgpool_prior_SU1VFD.pt,56,183,183,2,2,0.004432640000000001
avgpool_prior_K94C5A.pt,14,497,497,2,2,0.004491160000000001
avgpool_prior_LR8QZ7.pt,28,83,83,2,2,0.00450442
avgpool_prior_WQY75L.pt,28,74,74,2,2,0.00447158
avgpool_prior_FP7WT9.pt,14,233,233,3,2,0.0043998399999999995
avgpool_prior_902MFC.pt,14,495,495,2,2,0.00445854
avgpool_prior_CH3KND.pt,14,251,251,2,2,0.0045116800000000006
avgpool_prior_YPTOVZ.pt,14,78,78,3,2,0.004459079999999999
avgpool_prior_QYXVJ0.pt,56,62,62,3,2,0.00444644
avgpool_prior_I5SHFX.pt,28,196,196,2,2,0.004427519999999999
avgpool_prior_CFRMSH.pt,28,494,494,2,2,0.004482959999999999
avgpool_prior_L5T1T6.pt,14,243,243,3,1,0.0044392599999999996
avgpool_prior_IAT6NK.pt,14,73,73,2,2,0.0044486
avgpool_prior_JMNQQI.pt,112,847,847,3,2,0.004411580000000002
avgpool_prior_Q0T9JV.pt,28,846,846,3,2,0.00445382
avgpool_prior_V1AFRG.pt,56,500,500,2,2,0.00451002
avgpool_prior_JHMIIG.pt,14,58,58,2,1,0.004493100000000001
avgpool_prior_ODIZEC.pt,56,66,66,2,2,0.004479819999999999
avgpool_prior_ZPJAXK.pt,28,72,72,3,2,0.004556020000000001
avgpool_prior_L63K9K.pt,112,138,138,2,2,0.004467800000000001
avgpool_prior_5864UF.pt,112,480,480,3,2,0.0044151600000000004
avgpool_prior_GCHP59.pt,14,247,247,2,2,0.004501499999999999
avgpool_prior_FYA53Q.pt,56,250,250,3,2,0.00441964
avgpool_prior_BM0QMQ.pt,56,508,508,2,2,0.004455600000000001
avgpool_prior_CUNQN2.pt,112,242,242,3,2,0.004448320000000001
avgpool_prior_6AA32T.pt,112,500,500,3,2,0.00441562
avgpool_prior_1E5YL4.pt,56,249,249,2,2,0.00436964
avgpool_prior_IISKMP.pt,112,841,841,3,2,0.00438206
avgpool_prior_J6I5P1.pt,224,235,235,2,1,0.004437520000000001
avgpool_prior_IPTCYD.pt,112,509,509,2,2,0.004460980000000001
avgpool_prior_HP2ZGR.pt,28,491,491,3,2,0.004433020000000001
avgpool_prior_0GQBCN.pt,14,235,235,3,2,0.00444772
avgpool_prior_QX8DYF.pt,14,64,64,3,2,0.004400060000000001
avgpool_prior_E1YV89.pt,14,848,848,3,2,0.004487140000000001
avgpool_prior_E2Z3KP.pt,28,187,187,3,2,0.004441
avgpool_prior_0EXV4E.pt,14,152,152,3,2,0.0044481799999999995
avgpool_prior_F72JFJ.pt,28,72,72,3,2,0.004459219999999996
avgpool_prior_MLXVR3.pt,56,250,250,3,1,0.0044248399999999985
avgpool_prior_ED5DJ1.pt,28,845,845,3,1,0.00445424
avgpool_prior_N1IJIP.pt,224,495,495,2,2,0.0043913599999999995
avgpool_prior_LCL9HY.pt,14,132,132,3,2,0.004454839999999999
avgpool_prior_6K5QH4.pt,28,832,832,2,2,0.0045102399999999996
avgpool_prior_7QWCBU.pt,14,531,531,3,2,0.0051400000000000005
avgpool_prior_4LUKE7.pt,14,839,839,3,2,0.00449428
avgpool_prior_IPQALT.pt,112,151,151,3,1,0.004428279999999998
avgpool_prior_LYZ7WC.pt,28,513,513,2,2,0.004465340000000001
avgpool_prior_X5AU8Z.pt,56,482,482,2,2,0.0044614400000000005
avgpool_prior_ITROW3.pt,14,136,136,3,1,0.0044899599999999994
avgpool_prior_K5J7CL.pt,112,51,51,2,2,0.00443832
avgpool_prior_ASVLKG.pt,112,496,496,2,2,0.004518619999999999
avgpool_prior_089DQU.pt,14,56,56,3,1,0.0044450800000000006
avgpool_prior_UCQEA9.pt,224,67,67,3,2,0.004475
avgpool_prior_FNJ2DC.pt,14,510,510,2,2,0.004453379999999999
avgpool_prior_APE80L.pt,112,509,509,2,2,0.004406659999999999
avgpool_prior_ILBO18.pt,14,497,497,2,2,0.004493600000000001
avgpool_prior_7PNVQ6.pt,56,130,130,3,2,0.00442572
avgpool_prior_2TW7UA.pt,56,503,503,2,2,0.00451044
avgpool_prior_8J7AJS.pt,28,66,66,2,2,0.00443672
avgpool_prior_J8U7UR.pt,112,192,192,2,2,0.004347600000000001
avgpool_prior_0HFGX8.pt,112,503,503,2,2,0.00451028
avgpool_prior_C1S3YA.pt,28,26,26,2,2,0.004471800000000001
avgpool_prior_M9GO83.pt,56,61,61,2,1,0.004431580000000002
avgpool_prior_RHHMNP.pt,56,148,148,3,2,0.00440188
avgpool_prior_WB12CM.pt,112,239,239,2,2,0.0044617599999999995
avgpool_prior_C8D1RS.pt,224,492,492,2,2,0.004415060000000001
avgpool_prior_CSV5JF.pt,56,62,62,3,2,0.004484800000000001
avgpool_prior_US18Z7.pt,14,56,56,3,2,0.004473040000000001
avgpool_prior_0342PL.pt,28,237,237,2,2,0.0044602800000000005
avgpool_prior_AO0WWG.pt,14,194,194,3,2,0.0044851000000000005
avgpool_prior_8QDO9X.pt,112,252,252,3,2,0.00457714
avgpool_prior_BX3OM3.pt,224,59,59,2,2,0.00445216
avgpool_prior_8YQ3RG.pt,224,247,247,2,2,0.004349839999999999
avgpool_prior_FPJ17B.pt,14,127,127,2,2,0.004444119999999999
avgpool_prior_Y577II.pt,28,362,362,3,2,0.00448978
avgpool_prior_SY03PV.pt,14,238,238,2,2,0.00446578
avgpool_prior_SA11O5.pt,224,63,63,3,2,0.004380479999999999
avgpool_prior_SEYEBQ.pt,56,520,520,2,2,0.00445178
avgpool_prior_BMD3UG.pt,112,511,511,2,2,0.004469699999999999
avgpool_prior_CSP6NW.pt,56,233,233,2,2,0.004457100000000001
avgpool_prior_0CHZ4E.pt,28,502,502,2,2,0.0044072
avgpool_prior_IHF1WA.pt,14,840,840,2,2,0.0044588
avgpool_prior_6X5URD.pt,112,50,50,3,2,0.004466980000000001
avgpool_prior_0CAJOF.pt,112,138,138,3,1,0.00442558
avgpool_prior_TY95XO.pt,56,57,57,3,2,0.0044615
avgpool_prior_AO9QLC.pt,14,180,180,3,2,0.004565280000000001
avgpool_prior_D8BWLQ.pt,14,127,127,2,2,0.00448608
avgpool_prior_2C5MGF.pt,112,134,134,2,2,0.004464920000000001
avgpool_prior_4UIE72.pt,112,56,56,2,2,0.004446879999999999
avgpool_prior_LHWZPS.pt,112,67,67,3,2,0.004402200000000001
avgpool_prior_287N4C.pt,14,235,235,3,2,0.0044204599999999985
avgpool_prior_MYN8I2.pt,112,506,506,2,2,0.00445008
avgpool_prior_52QEW8.pt,112,484,484,2,2,0.004396000000000001
avgpool_prior_UEEXK9.pt,56,179,179,3,2,0.004491099999999999
avgpool_prior_4OBV0P.pt,28,53,53,2,2,0.004453799999999998
avgpool_prior_UGMGL0.pt,14,65,65,2,1,0.004496040000000001
avgpool_prior_5ZH9KT.pt,112,825,825,2,1,0.004466200000000001
avgpool_prior_8S8H4A.pt,224,24,24,3,2,0.004475240000000001
avgpool_prior_GRDOYH.pt,112,244,244,2,2,0.00448396
avgpool_prior_0K1A0R.pt,112,41,41,3,2,0.004481640000000002
avgpool_prior_W6ULW1.pt,112,74,74,2,1,0.00447492
avgpool_prior_0E0NI2.pt,14,52,52,3,2,0.004563819999999999
avgpool_prior_WQ5IGV.pt,224,50,50,2,2,0.00490918
avgpool_prior_FKCJLH.pt,28,183,183,2,2,0.00451936
avgpool_prior_J8JGQD.pt,14,512,512,2,2,0.00442136
avgpool_prior_TVS8OC.pt,112,68,68,2,2,0.0044186799999999995
avgpool_prior_SH79IX.pt,112,825,825,2,2,0.00442436
avgpool_prior_2DFTXV.pt,14,53,53,2,2,0.004647559999999999
avgpool_prior_APA1YS.pt,14,72,72,2,2,0.004502260000000003
avgpool_prior_OXJI1K.pt,14,500,500,3,2,0.004418640000000001
avgpool_prior_VH8IQY.pt,56,494,494,3,2,0.004439959999999999
avgpool_prior_JIAO1R.pt,28,59,59,2,2,0.004456580000000001
avgpool_prior_81CZN4.pt,14,507,507,2,2,0.00440334
avgpool_prior_2B2B1F.pt,28,1040,1040,2,1,0.0044588599999999985
avgpool_prior_T8UWD6.pt,28,52,52,3,1,0.00444368
avgpool_prior_2CTVL6.pt,56,63,63,2,2,0.0044566
avgpool_prior_3V79X9.pt,14,142,142,2,2,0.00449284
avgpool_prior_H8AXMQ.pt,14,39,39,2,2,0.0044358999999999996
avgpool_prior_IVR6Z7.pt,14,61,61,2,2,0.004485220000000002
avgpool_prior_OICCW8.pt,112,51,51,3,2,0.004419820000000001
avgpool_prior_2TNG2I.pt,14,495,495,2,2,0.0044873000000000005
avgpool_prior_U49K5Q.pt,56,241,241,2,2,0.004401759999999999
avgpool_prior_LJI3O6.pt,14,61,61,3,2,0.0044335
avgpool_prior_5M1OPS.pt,56,238,238,3,2,0.011854860000000002
avgpool_prior_BU3XJ2.pt,14,249,249,2,2,0.0044324
avgpool_prior_7M0HYS.pt,112,838,838,2,2,0.00440946
avgpool_prior_9RMCB8.pt,14,65,65,2,2,0.0044631800000000015
avgpool_prior_QORBIK.pt,56,503,503,2,2,0.0044766400000000005
avgpool_prior_FA6EYA.pt,112,508,508,2,1,0.004412579999999998
avgpool_prior_6UBSEK.pt,112,183,183,2,1,0.004437279999999999
avgpool_prior_086V1C.pt,56,509,509,2,2,0.0043972199999999986
avgpool_prior_UCFR14.pt,14,1037,1037,3,2,0.004556979999999999
avgpool_prior_9NXOV5.pt,56,841,841,3,2,0.00444892
avgpool_prior_CA3J16.pt,112,54,54,3,2,0.00448758
avgpool_prior_P7Y86Z.pt,56,70,70,3,2,0.004409
avgpool_prior_X12S0V.pt,28,150,150,2,2,0.0044189
avgpool_prior_LW4KXK.pt,14,245,245,3,1,0.004542140000000001
avgpool_prior_UHA7MQ.pt,112,509,509,2,2,0.00451534
avgpool_prior_KGEB95.pt,224,254,254,3,2,0.0044195400000000004
avgpool_prior_BT0AYL.pt,112,46,46,2,2,0.00441926
avgpool_prior_U665WU.pt,112,844,844,2,1,0.0044161800000000005
avgpool_prior_NGVGVA.pt,112,50,50,2,2,0.004474499999999999
avgpool_prior_TV866G.pt,14,67,67,3,1,0.0044882199999999985
avgpool_prior_ILNO2I.pt,56,495,495,2,1,0.0044434800000000005
avgpool_prior_DY27WS.pt,14,234,234,3,2,0.004421319999999999
avgpool_prior_MG5DJ4.pt,56,507,507,3,2,0.004416359999999999
avgpool_prior_5ZKCV8.pt,112,128,128,3,1,0.004388639999999999
avgpool_prior_PRGH9T.pt,14,37,37,2,1,0.0044137
avgpool_prior_PEUWPW.pt,14,71,71,3,2,0.004545819999999999
avgpool_prior_2BUYHC.pt,112,245,245,3,2,0.0044068200000000005
avgpool_prior_R5XM67.pt,112,75,75,3,2,0.004435820000000001
avgpool_prior_6YASSO.pt,112,832,832,3,2,0.00439348
avgpool_prior_P7LG18.pt,112,68,68,3,2,0.004438620000000001
avgpool_prior_27S5FB.pt,28,849,849,3,2,0.004563059999999999
avgpool_prior_USL2EN.pt,14,47,47,2,2,0.004521499999999999
avgpool_prior_UI5J9B.pt,28,247,247,3,2,0.00437172
avgpool_prior_YZA6PR.pt,14,475,475,2,2,0.004463780000000001
avgpool_prior_56FH8B.pt,14,188,188,2,1,0.004495560000000001
avgpool_prior_3WYCLY.pt,28,133,133,3,2,0.0045002199999999975
avgpool_prior_X4WC15.pt,56,57,57,2,2,0.00443186
avgpool_prior_11ZMIX.pt,56,58,58,3,2,0.004483139999999999
avgpool_prior_32ZL7I.pt,28,1047,1047,2,2,0.00439478
