model_path,CIN,COUT,feature_0,feature_1,latency
fc_prior_2W6F7I.pt,2090,1000,2.0905,4.181,0.0512888
fc_prior_F9DABQ.pt,2091,1000,2.0915,4.183,0.05190739999999998
fc_prior_0ZRXZ9.pt,2091,1000,2.0915,4.183,0.05175412000000001
fc_prior_J5YLPM.pt,2093,1000,2.0935,4.187,0.050008519999999994
fc_prior_KJG56O.pt,2094,1000,2.0945,4.189,0.052383
fc_prior_35L711.pt,2096,1000,2.0965,4.193,0.050443439999999985
fc_prior_1N8V4N.pt,2097,1000,2.0975,4.195,0.051556919999999985
fc_prior_6JY0IV.pt,2098,1000,2.0985,4.197,0.050679039999999995
fc_prior_9FLDMH.pt,2103,1000,2.1035,4.207,0.041493779999999994
fc_prior_7WH7UX.pt,2104,1000,2.1045,4.209,0.037627200000000006
fc_prior_AG7Z8Q.pt,2104,1000,2.1045,4.209,0.041050380000000004
fc_prior_ZUR7OX.pt,2106,1000,2.1065,4.213,0.04622908
fc_prior_2A9LHV.pt,2106,1000,2.1065,4.213,0.043479739999999996
fc_prior_RJP8PC.pt,2107,1000,2.1075,4.215,0.04018412
fc_prior_83IU8Q.pt,2117,1000,2.1175,4.235,0.050502319999999996
fc_prior_ZY7SLO.pt,2121,1000,2.1215,4.243,0.04190275999999999
fc_prior_5AKUAZ.pt,2122,1000,2.1225,4.245,0.04238503999999999
fc_prior_ONBGTG.pt,2125,1000,2.1255,4.251,0.044763459999999984
fc_prior_ODYB4S.pt,2126,1000,2.1265,4.253,0.04262658000000001
fc_prior_ZCNIIC.pt,2128,1000,2.1285,4.257,0.04775695999999999
fc_prior_097ME2.pt,2128,1000,2.1285,4.257,0.03932542
fc_prior_R2I85V.pt,2130,1000,2.1305,4.261,0.039142960000000004
fc_prior_TSRCER.pt,2130,1000,2.1305,4.261,0.044004379999999996
fc_prior_0NEC0C.pt,2135,1000,2.1355,4.271,0.04349234
fc_prior_TZNYYZ.pt,2137,1000,2.1375,4.275,0.041900879999999995
fc_prior_NA7R33.pt,2140,1000,2.1405,4.281,0.04237212000000001
fc_prior_2SYWZG.pt,2142,1000,2.1425,4.285,0.04257122
fc_prior_H2U5YY.pt,2143,1000,2.1435,4.287,0.0076044400000000005
fc_prior_UV3G6M.pt,2145,1000,2.1455,4.291,0.04491423999999999
fc_prior_J8U6QK.pt,2146,1000,2.1465,4.293,0.02716348
fc_prior_CPT497.pt,2148,1000,2.1485,4.297,0.04872033999999999
fc_prior_UTF57A.pt,2155,1000,2.1555,4.311,0.044548
fc_prior_XDR0DS.pt,2160,1000,2.1605,4.321,0.04342154
fc_prior_RZVB89.pt,2162,1000,2.1625,4.325,0.043806639999999994
fc_prior_89GB14.pt,2165,1000,2.1655,4.331,0.04936743999999999
fc_prior_64A0FH.pt,2169,1000,2.1695,4.339,0.043894119999999995
fc_prior_0DL49G.pt,2180,1000,2.1805,4.361,0.04344446
fc_prior_9E8M88.pt,2181,1000,2.1815,4.363,0.047913
fc_prior_UOHHQ0.pt,2184,1000,2.1845,4.369,0.04964398000000001
fc_prior_34297R.pt,2186,1000,2.1865,4.373,0.04151133999999999
fc_prior_KM59G2.pt,2187,1000,2.1875,4.375,0.04939132000000001
fc_prior_T2I1U1.pt,2197,1000,2.1975,4.395,0.039033160000000004
fc_prior_FXIWV1.pt,2199,1000,2.1995,4.399,0.02600013999999999
fc_prior_VAHLW2.pt,2201,1000,2.2015,4.403,0.048005820000000005
fc_prior_Q0KXUS.pt,2204,1000,2.2045,4.409,0.04143754
fc_prior_63NIZE.pt,2208,1000,2.2085,4.417,0.043136420000000016
fc_prior_RCSK25.pt,2209,1000,2.2095,4.419,0.04234813999999999
fc_prior_ABQRKQ.pt,2210,1000,2.2105,4.421,0.044216240000000004
fc_prior_3C6WL4.pt,2211,1000,2.2115,4.423,0.04720356
fc_prior_IWGD26.pt,2211,1000,2.2115,4.423,0.04272238
fc_prior_X44AMV.pt,2214,1000,2.2145,4.429,0.04943173999999999
fc_prior_QWVKMW.pt,2225,1000,2.2255,4.451,0.04195291999999999
fc_prior_72CN4M.pt,2227,1000,2.2275,4.455,0.04288433999999999
fc_prior_YL1B3R.pt,2229,1000,2.2295,4.459,0.050018199999999985
fc_prior_NRYXKH.pt,2231,1000,2.2315,4.463,0.04287084
fc_prior_WDV5H1.pt,2232,1000,2.2325,4.465,0.042535180000000006
fc_prior_XDO9SH.pt,2233,1000,2.2335,4.467,0.04902808
fc_prior_LFPS98.pt,2233,1000,2.2335,4.467,0.04374042000000001
fc_prior_UC9HBT.pt,2235,1000,2.2355,4.471,0.04231148000000001
fc_prior_8ILHOZ.pt,2238,1000,2.2385,4.477,0.04309950000000003
fc_prior_H66HP3.pt,2240,1000,2.2405,4.481,0.04056355999999999
fc_prior_VALMSY.pt,2240,1000,2.2405,4.481,0.048709200000000015
fc_prior_TEZ11H.pt,2241,1000,2.2415,4.483,0.04506262
fc_prior_059YEE.pt,2241,1000,2.2415,4.483,0.048117140000000024
fc_prior_HIXI3G.pt,2244,1000,2.2445,4.489,0.049476640000000016
fc_prior_T8MWIA.pt,2248,1000,2.2485,4.497,0.042187999999999996
fc_prior_D9R1ZV.pt,2252,1000,2.2525,4.505,0.04154342000000002
fc_prior_A2FIY7.pt,2252,1000,2.2525,4.505,0.050065719999999994
fc_prior_DPJWYN.pt,2253,1000,2.2535,4.507,0.041573020000000016
fc_prior_OBNR2N.pt,2259,1000,2.2595,4.519,0.04165664
fc_prior_KV6OOU.pt,2261,1000,2.2615,4.523,0.04979403999999999
fc_prior_DX0IQV.pt,2264,1000,2.2645,4.529,0.04977007999999999
fc_prior_LSAML1.pt,2265,1000,2.2655,4.531,0.04397166000000001
fc_prior_7TXSAG.pt,2266,1000,2.2665,4.533,0.03929157999999999
fc_prior_OZBQ6G.pt,2266,1000,2.2665,4.533,0.04116889999999999
fc_prior_4ZSS3N.pt,2269,1000,2.2695,4.539,0.043763060000000006
fc_prior_Z0Y6ZM.pt,2269,1000,2.2695,4.539,0.007762800000000002
fc_prior_OC3ABC.pt,2269,1000,2.2695,4.539,0.04901180000000002
fc_prior_Y8PH3F.pt,2271,1000,2.2715,4.543,0.047426319999999994
fc_prior_YBXA5E.pt,2278,1000,2.2785,4.557,0.040276859999999984
fc_prior_IKWW3C.pt,2283,1000,2.2835,4.567,0.04833751999999998
fc_prior_9HN8MC.pt,2284,1000,2.2845,4.569,0.04082425999999999
fc_prior_HMQLBB.pt,2287,1000,2.2875,4.575,0.04082974
fc_prior_M0985U.pt,2291,1000,2.2915,4.583,0.049860360000000006
fc_prior_KQ87GC.pt,2295,1000,2.2955,4.591,0.043383000000000005
fc_prior_F1L0C7.pt,2295,1000,2.2955,4.591,0.04092892
fc_prior_SB4VSM.pt,2297,1000,2.2975,4.595,0.04883697999999999
fc_prior_0XJMV4.pt,2298,1000,2.2985,4.597,0.048757779999999994
fc_prior_HGVMDR.pt,2298,1000,2.2985,4.597,0.04803711999999999
fc_prior_XYBVYX.pt,2299,1000,2.2995,4.599,0.047792260000000024
fc_prior_4GP61K.pt,2302,1000,2.3025,4.605,0.048537920000000005
fc_prior_1SJS75.pt,2303,1000,2.3035,4.607,0.04716932000000001
fc_prior_3QKXLX.pt,2304,1000,2.3045,4.609,0.028975700000000004
fc_prior_5HOX5I.pt,2305,1000,2.3055,4.611,0.048102320000000004
fc_prior_7G548F.pt,2309,1000,2.3095,4.619,0.04769697999999998
fc_prior_7TGO0A.pt,2310,1000,2.3105,4.621,0.04692791999999999
fc_prior_GZDRFP.pt,2316,1000,2.3165,4.633,0.04958222
fc_prior_37YXHQ.pt,2319,1000,2.3195,4.639,0.04097335999999999
fc_prior_L4B4DM.pt,2322,1000,2.3225,4.645,0.048792720000000005
fc_prior_S9SRTN.pt,2327,1000,2.3275,4.655,0.041901919999999995
fc_prior_ZD9OHA.pt,2331,1000,2.3315,4.663,0.00862076
fc_prior_YE87V3.pt,2333,1000,2.3335,4.667,0.048357759999999986
fc_prior_FUFF1A.pt,2336,1000,2.3365,4.673,0.040457280000000005
fc_prior_LF5NSH.pt,2336,1000,2.3365,4.673,0.00792212
fc_prior_B315Y7.pt,2341,1000,2.3415,4.683,0.047630239999999976
fc_prior_B44D3R.pt,2343,1000,2.3435,4.687,0.04962871999999999
fc_prior_R4F8KL.pt,2345,1000,2.3455,4.691,0.040976820000000004
fc_prior_0FGTAD.pt,2347,1000,2.3475,4.695,0.049364660000000005
fc_prior_ZRX6HB.pt,2350,1000,2.3505,4.701,0.039119100000000004
fc_prior_AAI40F.pt,2351,1000,2.3515,4.703,0.041547020000000004
fc_prior_6SE124.pt,2352,1000,2.3525,4.705,0.03818626
fc_prior_5LFDBG.pt,2353,1000,2.3535,4.707,0.047772999999999996
fc_prior_E5N9Y8.pt,2353,1000,2.3535,4.707,0.04121459999999999
fc_prior_17QET1.pt,3585,1000,3.5855,7.171,0.037083
fc_prior_KVK3AE.pt,3586,1000,3.5865,7.173,0.03895324
fc_prior_Q8XL3H.pt,3589,1000,3.5895,7.179,0.04286716000000002
fc_prior_KLDLMX.pt,3590,1000,3.5905,7.181,0.03811236000000001
fc_prior_90NVZW.pt,3590,1000,3.5905,7.181,0.03721302
fc_prior_PEYC6R.pt,3591,1000,3.5915,7.183,0.03572376
fc_prior_Q8B7OL.pt,3593,1000,3.5935,7.187,0.03630950000000001
fc_prior_48GXOP.pt,3595,1000,3.5955,7.191,0.036122780000000014
fc_prior_QSH4DO.pt,3595,1000,3.5955,7.191,0.03700623999999999
fc_prior_J5M7XE.pt,3598,1000,3.5985,7.197,0.040985619999999987
fc_prior_KIXXTW.pt,3599,1000,3.5995,7.199,0.039293140000000004
fc_prior_Y5NYW6.pt,3601,1000,3.6015,7.203,0.04015996
fc_prior_ZW0B91.pt,3602,1000,3.6025,7.205,0.04155445999999999
fc_prior_Q2XI4F.pt,3605,1000,3.6055,7.211,0.0369552
fc_prior_VB5OGV.pt,3610,1000,3.6105,7.221,0.03609493999999999
fc_prior_LVPG0B.pt,3610,1000,3.6105,7.221,0.036879300000000004
fc_prior_HYL3B0.pt,3612,1000,3.6125,7.225,0.03697912000000002
fc_prior_GN719A.pt,3615,1000,3.6155,7.231,0.03684369999999999
fc_prior_B8J8PY.pt,3616,1000,3.6165,7.233,0.043724
fc_prior_NTTBJJ.pt,3620,1000,3.6205,7.241,0.0414811
fc_prior_3MGT3D.pt,3621,1000,3.6215,7.243,0.04531713999999999
fc_prior_36PVXW.pt,3624,1000,3.6245,7.249,0.04159532000000001
fc_prior_69XLUE.pt,3624,1000,3.6245,7.249,0.03167241999999999
fc_prior_8IZ4E6.pt,3624,1000,3.6245,7.249,0.036140820000000004
fc_prior_DEJAHP.pt,3625,1000,3.6255,7.251,0.03675294
fc_prior_J7I9AD.pt,3625,1000,3.6255,7.251,0.03672388
fc_prior_BABP5F.pt,3626,1000,3.6265,7.253,0.03605564000000001
fc_prior_6TAAWY.pt,3628,1000,3.6285,7.257,0.04032054
fc_prior_1ADK5P.pt,3633,1000,3.6335,7.267,0.03851336
fc_prior_4JS241.pt,3634,1000,3.6345,7.269,0.04097102
fc_prior_6K85IX.pt,3636,1000,3.6365,7.273,0.04171405999999999
fc_prior_42RZL6.pt,3642,1000,3.6425,7.285,0.035727779999999994
fc_prior_CX6XC2.pt,3643,1000,3.6435,7.287,0.03738737999999999
fc_prior_TV3OEG.pt,3644,1000,3.6445,7.289,0.03544944000000001
fc_prior_DHOQJG.pt,3645,1000,3.6455,7.291,0.03683794000000001
fc_prior_COTP7J.pt,3646,1000,3.6465,7.293,0.03589017999999999
fc_prior_UQBXWP.pt,3647,1000,3.6475,7.295,0.039445539999999994
fc_prior_IEMHP9.pt,3647,1000,3.6475,7.295,0.04006255999999999
fc_prior_AHJ9OJ.pt,3649,1000,3.6495,7.299,0.038691779999999995
fc_prior_YI1UEC.pt,3649,1000,3.6495,7.299,0.039874940000000005
fc_prior_9Z3S8F.pt,3651,1000,3.6515,7.303,0.03978198
fc_prior_3XW6QF.pt,3652,1000,3.6525,7.305,0.036234079999999974
fc_prior_N1KN8O.pt,3653,1000,3.6535,7.307,0.036191820000000006
fc_prior_J6XJSO.pt,3655,1000,3.6555,7.311,0.0354826
fc_prior_G94ZXT.pt,3658,1000,3.6585,7.317,0.035559960000000015
fc_prior_XS0G58.pt,3659,1000,3.6595,7.319,0.03523674000000001
fc_prior_XRGNTM.pt,3660,1000,3.6605,7.321,0.039591900000000006
fc_prior_BUH7OR.pt,3663,1000,3.6635,7.327,0.038677619999999996
fc_prior_G97UW2.pt,3667,1000,3.6675,7.335,0.03814874000000001
fc_prior_X9J96B.pt,3667,1000,3.6675,7.335,0.04123323999999999
fc_prior_TI7EFE.pt,3671,1000,3.6715,7.343,0.03589502000000001
fc_prior_E1NK1N.pt,3673,1000,3.6735,7.347,0.03478564
fc_prior_SK09CM.pt,3677,1000,3.6775,7.355,0.03577592
fc_prior_XA4EKU.pt,3678,1000,3.6785,7.357,0.03532118
fc_prior_UIQR10.pt,3679,1000,3.6795,7.359,0.0347874
fc_prior_AEO05G.pt,3681,1000,3.6815,7.363,0.035594459999999994
fc_prior_J97V0R.pt,3682,1000,3.6825,7.365,0.038479839999999994
fc_prior_J3F9QJ.pt,3682,1000,3.6825,7.365,0.03981135999999999
fc_prior_8JJHI8.pt,3683,1000,3.6835,7.367,0.041394679999999996
fc_prior_QX7VWY.pt,3683,1000,3.6835,7.367,0.035067300000000017
fc_prior_PERPDQ.pt,3686,1000,3.6865,7.373,0.03678058000000001
fc_prior_PHFZ9R.pt,3687,1000,3.6875,7.375,0.036275079999999994
fc_prior_IDWWLM.pt,3688,1000,3.6885,7.377,0.0360735
fc_prior_QSZZMS.pt,3689,1000,3.6895,7.379,0.03642676000000001
fc_prior_3BI7B9.pt,3691,1000,3.6915,7.383,0.035168960000000006
fc_prior_26WDV7.pt,3691,1000,3.6915,7.383,0.041387539999999994
fc_prior_7FOG13.pt,3692,1000,3.6925,7.385,0.0407338
fc_prior_K716HS.pt,3692,1000,3.6925,7.385,0.036284259999999985
fc_prior_Y2DSNV.pt,3692,1000,3.6925,7.385,0.03653116000000001
fc_prior_ERRH4T.pt,3694,1000,3.6945,7.389,0.0356479
fc_prior_P4U1LH.pt,3694,1000,3.6945,7.389,0.03594455999999999
fc_prior_4AQH47.pt,3697,1000,3.6975,7.395,0.035640139999999994
fc_prior_EUI69X.pt,3700,1000,3.7005,7.401,0.035025759999999996
fc_prior_O5IRH7.pt,3701,1000,3.7015,7.403,0.035675040000000005
fc_prior_3G9TMV.pt,3705,1000,3.7055,7.411,0.03766908
fc_prior_Q98UKD.pt,3707,1000,3.7075,7.415,0.0375554
fc_prior_L6UGM6.pt,3712,1000,3.7125,7.425,0.038321
fc_prior_IF0ZCP.pt,3713,1000,3.7135,7.427,0.03685588000000001
fc_prior_7SQYP0.pt,3713,1000,3.7135,7.427,0.035570479999999995
fc_prior_Q47RVI.pt,3716,1000,3.7165,7.433,0.03172062
fc_prior_JBCS8P.pt,3717,1000,3.7175,7.435,0.034892400000000004
fc_prior_0M9F2X.pt,3718,1000,3.7185,7.437,0.0355405
fc_prior_2TJGNH.pt,3720,1000,3.7205,7.441,0.03886458
fc_prior_R5YM8P.pt,3723,1000,3.7235,7.447,0.038269399999999995
fc_prior_A7KF2N.pt,3724,1000,3.7245,7.449,0.037300179999999995
fc_prior_J3UOMS.pt,3727,1000,3.7275,7.455,0.03936408000000001
fc_prior_NKZ28A.pt,3728,1000,3.7285,7.457,0.03864909999999999
fc_prior_YNCTS0.pt,3729,1000,3.7295,7.459,0.037161139999999995
fc_prior_9YQ2XE.pt,3730,1000,3.7305,7.461,0.037082859999999995
fc_prior_F3L7LR.pt,3730,1000,3.7305,7.461,0.036728199999999996
fc_prior_XHSNV2.pt,3730,1000,3.7305,7.461,0.036160819999999996
fc_prior_83NNN1.pt,3730,1000,3.7305,7.461,0.03729634
fc_prior_7EKH25.pt,3732,1000,3.7325,7.465,0.04094154
fc_prior_B0CH2Y.pt,3734,1000,3.7345,7.469,0.03696298
fc_prior_1GON1O.pt,3735,1000,3.7355,7.471,0.03981797999999999
fc_prior_QJJX8I.pt,3735,1000,3.7355,7.471,0.038570600000000003
fc_prior_YG5RWX.pt,3736,1000,3.7365,7.473,0.03618384000000001
fc_prior_R9DUO9.pt,3737,1000,3.7375,7.475,0.03583465999999999
fc_prior_UAR3OR.pt,3740,1000,3.7405,7.481,0.036339920000000005
fc_prior_9XN3UN.pt,3742,1000,3.7425,7.485,0.036444540000000004
fc_prior_1R1NOO.pt,3744,1000,3.7445,7.489,0.036754880000000004
fc_prior_M5UHI6.pt,3746,1000,3.7465,7.493,0.037427780000000015
fc_prior_EGKUY0.pt,3750,1000,3.7505,7.501,0.03849132
fc_prior_6TBSHL.pt,3754,1000,3.7545,7.509,0.04123316
fc_prior_JR2MZ8.pt,3756,1000,3.7565,7.513,0.041340180000000004
fc_prior_24CUTN.pt,3757,1000,3.7575,7.515,0.039847539999999994
fc_prior_Z6CDAM.pt,3760,1000,3.7605,7.521,0.03598863999999999
fc_prior_AEM25I.pt,3760,1000,3.7605,7.521,0.036855620000000006
fc_prior_EO84H1.pt,3760,1000,3.7605,7.521,0.036701040000000004
fc_prior_TZ1N90.pt,3762,1000,3.7625,7.525,0.03572784
fc_prior_W42PVZ.pt,3764,1000,3.7645,7.529,0.035156559999999996
fc_prior_NTK8VU.pt,3764,1000,3.7645,7.529,0.038898600000000005
fc_prior_X9LSDC.pt,3766,1000,3.7665,7.533,0.04086661999999999
fc_prior_MDKGDR.pt,3767,1000,3.7675,7.535,0.038341400000000005
fc_prior_6VWJ1L.pt,3768,1000,3.7685,7.537,0.039434779999999996
fc_prior_UNSBTY.pt,3768,1000,3.7685,7.537,0.03616294
fc_prior_JRIQPU.pt,3770,1000,3.7705,7.541,0.036655200000000006
fc_prior_JK0OXM.pt,3770,1000,3.7705,7.541,0.035623699999999994
fc_prior_GZKCX0.pt,3772,1000,3.7725,7.545,0.03622917999999999
fc_prior_7K5LYC.pt,3774,1000,3.7745,7.549,0.036694479999999995
fc_prior_DWSJJW.pt,3777,1000,3.7775,7.555,0.03869318
fc_prior_WPYBA4.pt,3778,1000,3.7785,7.557,0.04150712
fc_prior_351J3C.pt,3784,1000,3.7845,7.569,0.040830700000000004
fc_prior_PDEAV2.pt,3786,1000,3.7865,7.573,0.04005919999999999
fc_prior_6UWGR7.pt,3786,1000,3.7865,7.573,0.03591548
fc_prior_P3WGB5.pt,3789,1000,3.7895,7.579,0.035507
fc_prior_DIWALI.pt,3789,1000,3.7895,7.579,0.04092343999999999
fc_prior_QAP2ZE.pt,3790,1000,3.7905,7.581,0.03532264
fc_prior_8XTV6U.pt,3792,1000,3.7925,7.585,0.03564190000000001
fc_prior_WE9KQ8.pt,3792,1000,3.7925,7.585,0.03718474000000001
fc_prior_G5Q3YC.pt,3798,1000,3.7985,7.597,0.040525860000000004
fc_prior_S2EZW6.pt,3798,1000,3.7985,7.597,0.04037844000000001
fc_prior_AYXBT5.pt,3803,1000,3.8035,7.607,0.03850634
fc_prior_L1LE8F.pt,3806,1000,3.8065,7.613,0.03865452
fc_prior_U8JAW8.pt,3810,1000,3.8105,7.621,0.03769876
fc_prior_63XB92.pt,3812,1000,3.8125,7.625,0.03540577999999999
fc_prior_Y8CKZI.pt,3814,1000,3.8145,7.629,0.03504603999999999
fc_prior_JPY6D6.pt,3815,1000,3.8155,7.631,0.03550765999999999
fc_prior_5WKNYN.pt,3815,1000,3.8155,7.631,0.035661660000000005
fc_prior_AQXDB5.pt,3815,1000,3.8155,7.631,0.0352399
fc_prior_46C9C1.pt,3817,1000,3.8175,7.635,0.03964744
fc_prior_IXH2X7.pt,3820,1000,3.8205,7.641,0.0364052
fc_prior_1XETP2.pt,3821,1000,3.8215,7.643,0.040169360000000015
fc_prior_0Z0U1O.pt,3823,1000,3.8235,7.647,0.03906319999999999
fc_prior_YC1GJ6.pt,3825,1000,3.8255,7.651,0.03418547999999999
fc_prior_0RVG16.pt,3825,1000,3.8255,7.651,0.03592297999999999
fc_prior_ZI6K4Z.pt,3829,1000,3.8295,7.659,0.036328820000000005
fc_prior_36JS1E.pt,3829,1000,3.8295,7.659,0.03500880000000001
fc_prior_89L59Z.pt,3832,1000,3.8325,7.665,0.03592974
fc_prior_ZR2H2J.pt,3832,1000,3.8325,7.665,0.03817914
fc_prior_Z16UOQ.pt,3842,1000,3.8425,7.685,0.03945394
fc_prior_FT6CAX.pt,3849,1000,3.8495,7.699,0.037896799999999994
fc_prior_12R17P.pt,3852,1000,3.8525,7.705,0.03906545999999999
fc_prior_TDGPHQ.pt,3854,1000,3.8545,7.709,0.03742031999999999
fc_prior_D92WTC.pt,3854,1000,3.8545,7.709,0.033470179999999995
fc_prior_3EODXR.pt,3856,1000,3.8565,7.713,0.03416653999999999
fc_prior_M8T2QH.pt,3859,1000,3.8595,7.719,0.03417964
fc_prior_LUH8PU.pt,3859,1000,3.8595,7.719,0.0338715
fc_prior_4VOAD4.pt,3860,1000,3.8605,7.721,0.03430249999999999
fc_prior_OOY5HS.pt,3861,1000,3.8615,7.723,0.03902453999999999
fc_prior_LMXQHA.pt,3862,1000,3.8625,7.725,0.038748359999999996
fc_prior_ZI3FTG.pt,3864,1000,3.8645,7.729,0.03897938
fc_prior_79PCME.pt,3865,1000,3.8655,7.731,0.03775128
fc_prior_VMD9MH.pt,3867,1000,3.8675,7.735,0.035943739999999995
fc_prior_B0C5RP.pt,3868,1000,3.8685,7.737,0.0346924
fc_prior_DMXT0Z.pt,3869,1000,3.8695,7.739,0.034545980000000004
fc_prior_7VFXPX.pt,3873,1000,3.8735,7.747,0.03322126
fc_prior_I0FDNR.pt,3875,1000,3.8755,7.751,0.03438542000000001
fc_prior_JZZ36H.pt,3876,1000,3.8765,7.753,0.034379879999999995
fc_prior_2F27N8.pt,3876,1000,3.8765,7.753,0.03738992
fc_prior_K7A6O5.pt,3876,1000,3.8765,7.753,0.038033379999999985
fc_prior_M8PVZ8.pt,3876,1000,3.8765,7.753,0.039833719999999996
fc_prior_5YHJG2.pt,3877,1000,3.8775,7.755,0.0400002
fc_prior_LSEGDA.pt,3881,1000,3.8815,7.763,0.034711620000000006
fc_prior_NT7SAI.pt,3883,1000,3.8835,7.767,0.033496719999999994
fc_prior_K748HA.pt,3883,1000,3.8835,7.767,0.03450400000000001
fc_prior_WJ72Z9.pt,3885,1000,3.8855,7.771,0.03434978
fc_prior_BNF1PP.pt,3887,1000,3.8875,7.775,0.03410897999999999
fc_prior_VFNVX4.pt,3889,1000,3.8895,7.779,0.03709446000000001
fc_prior_ZHK2YI.pt,3893,1000,3.8935,7.787,0.03639992000000001
fc_prior_I0UEO0.pt,3895,1000,3.8955,7.791,0.03882207999999999
fc_prior_ZFA0F6.pt,3898,1000,3.8985,7.797,0.03961694
fc_prior_SRWG57.pt,3904,1000,3.9045,7.809,0.03567519999999999
fc_prior_EU777O.pt,3904,1000,3.9045,7.809,0.033942540000000014
fc_prior_0FUKCG.pt,3908,1000,3.9085,7.817,0.033439800000000006
fc_prior_0YX2CS.pt,3908,1000,3.9085,7.817,0.03530228
fc_prior_Q72H2N.pt,3911,1000,3.9115,7.823,0.03393650000000001
fc_prior_LZUW47.pt,3916,1000,3.9165,7.833,0.033829200000000004
fc_prior_XEUNWS.pt,3917,1000,3.9175,7.835,0.03576068000000001
fc_prior_93N977.pt,3920,1000,3.9205,7.841,0.0354503
fc_prior_LQ1K4U.pt,3920,1000,3.9205,7.841,0.03668806
fc_prior_SAJFJL.pt,3920,1000,3.9205,7.841,0.036576
fc_prior_A001U7.pt,3922,1000,3.9225,7.845,0.034887400000000006
fc_prior_M9JE8R.pt,3923,1000,3.9235,7.847,0.03202772
fc_prior_ATRQKN.pt,3926,1000,3.9265,7.853,0.03149659999999999
fc_prior_XG97LO.pt,3926,1000,3.9265,7.853,0.031326400000000004
fc_prior_B92RR1.pt,3932,1000,3.9325,7.865,0.03317486
fc_prior_NUE2BZ.pt,3932,1000,3.9325,7.865,0.03421195999999999
fc_prior_HPUF9A.pt,3935,1000,3.9355,7.871,0.036654019999999995
fc_prior_V4HM33.pt,3935,1000,3.9355,7.871,0.03398034
fc_prior_CHTR7O.pt,3936,1000,3.9365,7.873,0.03604685999999999
fc_prior_WR158A.pt,3936,1000,3.9365,7.873,0.035886299999999996
fc_prior_YFXF2X.pt,3937,1000,3.9375,7.875,0.03845947999999998
fc_prior_IDB3LU.pt,3940,1000,3.9405,7.881,0.03181382
fc_prior_UPDU9G.pt,3940,1000,3.9405,7.881,0.03307852000000001
fc_prior_PAQDHO.pt,3944,1000,3.9445,7.889,0.03095552
fc_prior_LIQVYF.pt,3947,1000,3.9475,7.895,0.03311046
fc_prior_DBB31U.pt,3947,1000,3.9475,7.895,0.03398712
fc_prior_KHOT6O.pt,3949,1000,3.9495,7.899,0.0345302
fc_prior_P0DKAQ.pt,3951,1000,3.9515,7.903,0.03810589999999998
fc_prior_RQO3CM.pt,3956,1000,3.9565,7.913,0.03319848000000001
fc_prior_BFAJAE.pt,3958,1000,3.9585,7.917,0.037498899999999995
fc_prior_MZ9S7U.pt,3962,1000,3.9625,7.925,0.037725220000000004
fc_prior_QPL0DU.pt,3962,1000,3.9625,7.925,0.03366776
fc_prior_PHMAK6.pt,3963,1000,3.9635,7.927,0.03356274
fc_prior_LX18HO.pt,3970,1000,3.9705,7.941,0.022515720000000003
fc_prior_ROI3MG.pt,3970,1000,3.9705,7.941,0.0325875
fc_prior_DPP7ZM.pt,3970,1000,3.9705,7.941,0.03254340000000001
fc_prior_NGCITP.pt,3971,1000,3.9715,7.943,0.031008039999999997
fc_prior_MQ2BXZ.pt,3972,1000,3.9725,7.945,0.03696846
fc_prior_BE9BH2.pt,3973,1000,3.9735,7.947,0.03605758
fc_prior_HQJD04.pt,3973,1000,3.9735,7.947,0.033778220000000005
fc_prior_UBWL47.pt,3975,1000,3.9755,7.951,0.03713714000000002
fc_prior_LCCRSO.pt,3977,1000,3.9775,7.955,0.0335871
fc_prior_Q1CB8A.pt,3980,1000,3.9805,7.961,0.03331646
fc_prior_7WNHQ4.pt,3980,1000,3.9805,7.961,0.031936439999999996
fc_prior_PTBHR0.pt,3981,1000,3.9815,7.963,0.03403783999999999
fc_prior_CFMOGH.pt,3983,1000,3.9835,7.967,0.03303264
fc_prior_96P2ZD.pt,3985,1000,3.9855,7.971,0.033873919999999995
fc_prior_DDU156.pt,3986,1000,3.9865,7.973,0.02995058
fc_prior_RNGF2M.pt,3987,1000,3.9875,7.975,0.035045200000000006
fc_prior_HXZRJN.pt,3988,1000,3.9885,7.977,0.036934579999999995
fc_prior_RC1GNL.pt,3989,1000,3.9895,7.979,0.034475299999999987
fc_prior_96DCXJ.pt,3989,1000,3.9895,7.979,0.03407708000000001
fc_prior_4BPYFM.pt,3991,1000,3.9915,7.983,0.03438438
fc_prior_95Q59R.pt,3991,1000,3.9915,7.983,0.03440747999999999
fc_prior_YQ3UDN.pt,3994,1000,3.9945,7.989,0.03442816
fc_prior_5MQGN8.pt,3996,1000,3.9965,7.993,0.03480260000000001
fc_prior_2ME85S.pt,3996,1000,3.9965,7.993,0.03367764000000001
fc_prior_XJ9PYW.pt,4000,1000,4.0005,8.001,0.03474045999999999
fc_prior_Q9FMDR.pt,4000,1000,4.0005,8.001,0.03801419999999999
fc_prior_8306LY.pt,4001,1000,4.0015,8.003,0.03482234000000001
fc_prior_BFEP4T.pt,4002,1000,4.0025,8.005,0.03560216000000001
fc_prior_B5Q84M.pt,4002,1000,4.0025,8.005,0.03573312
fc_prior_KZUMJE.pt,4003,1000,4.0035,8.007,0.03409212
fc_prior_19VK4R.pt,4005,1000,4.0055,8.011,0.034309179999999995
